source,historic_registered,tornado_name,tornado_year,town,overall_photos_folder,tornado_ef,tornado_start_lat,tornado_end_lat,tornado_start_long,tornado_end_long,latitude,longitude,complete_address,building_name_listing,building_name_current,archetype,located_in_historic_district,occupany_u,number_stories,year_built_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,first_floor_elevation_m,front_elevation_orientation,first_floor_ceiling_m,wall_length_side,wall_length_front,wall_thickness,roof_shape_u,roof_slope_u,construction_type_u,construction_type_u_unc,mwfrs_u_wall,mwfrs_u_roof,mwfrs_u_moment_frame,mwfrs_u_unc,masonry_leaves,masonry_leaves_unc,structural_wall_system_u,foundation_type_u,foundation_type_u_unc,wall_anchorage_type_u,wall_anchorage_type_u_unc,wall_substrate_u,wall_substrate_u_unc,wall_cladding_u,wall_cladding_u_unc,soffit_type_u,soffit_present_u,wall_fenesteration_per_front,wall_fenesteration_per_back,wall_fenesteration_per_right,wall_fenesteration_per_left,wall_fenestration_per_n,wall_fenestration_per_s,wall_fenestration_per_e,wall_fenestration_per_w,wall_fenestration_per_w1,wall_fenesteration_protection_front,wall_fenesteration_protection_back,wall_fenesteration_protection_right,wall_fenesteration_protection_left,fenestration_protection_type_front,fenestration_protection_type_back,fenestration_protection_type_right,fenestration_protection_type_left,large_door_present_front,large_door_present_back,large_door_present_right,large_door_present_left,door_present_n,door_present_s,door_present_e,door_present_w,roof_system_u,roof_system_u_unc,r2wall_attachment_u,roof_substrate_type_u,roof_substrate_type_u_unc,roof_cover_u,roof_cover_u_unc,overhang_length_u,parapet_height_m,retrofit_year_u,retrofit_present_u,retrofit_type_u,retrofit_type_unc_u,hazards_present_u,status_u,wind_damage_rating_u,damage_indicator_u,degree_of_damage_u,wind_damage_details_u,roof_structure_damage_u,roof_structure_damage_u_per,roof_susbtrate_damage_u,roof_substrate_damage_per,foundation_failure_u,foundation_failure_per_u,wall_structure_damage_per_front,wall_structure_damage_per_back,wall_structure_damage_per_left,wall_structure_damage_per_right,wall_structure_damage_u,wall_structure_damage_n,wall_structure_damage_s,wall_structure_damage_e,wall_structure_damage_w,wall_substrate_damage_per_front,wall_substrate_damage_per_back,wall_substrate_damage_per_right,wall_substrate_damage_per_left,wall_substrate_damage_n,wall_substrate_damage_s,wall_substrate_damage_e,wall_substrate_damage_w,wall_substrate_damage_u,wall_cladding_damage_per_front,wall_cladding_damage_per_back,wall_cladding_damage_per_right,wall_cladding_damage_per_left,wall_cladding_damage_n,wall_cladding_damage_s,wall_cladding_damage_e,wall_cladding_damage_w,damaged_fenesteration_per_front,damaged_fenesteration_per_back,damaged_fenesteration_per_right,damaged_fenesteration_per_left,wall_fenestration_damage_per_n,wall_fenestration_damage_per_s,wall_fenestration_damage_per_e,wall_fenestration_damage_per_w,soffit_damage_per_u,fascia_damage_per_u,piles_damage_u,foundation_damage_cause_u,foundation_damage_u,foundation_damage_u_per,risk_category_16,building_low_rise,national_register_listing_year,existed_during_tornado,buidling_use_before_tornado,buidling_use_after_tornado,buidling_use_plan_after_tornado,demolishing_year,single_unit,multiple_unit,world_heritage_property,hague_convention,sub_national_heritage__list,iucn_protected_area,property_of_local_significance,const_material_h_stone,const_material_h_brick,const_material_h_wood,const_material_h_mud,const_material_h_rf_masonry,const_material_h_rglr_stone,const_material_h_rf_conc,const_material_h_ir_stone,const_material_h_othr,const_material_v_stone,const_material_v_brick,const_material_v_wood,const_material_v_mud,const_material_v_rf_masonry,const_material_v_rglr_stone,const_material_v_rf_conc,const_material_v_ir_stone,const_material_v_othr,prop_agricultural,prop_cave,prop_culture__entertainment_facility,prop_forest,prop_industrial_facility,prop_lake,prop_military,prop_nature,prop_religious,prop_rock_formation,prop_sports_facility,prop_unilities_facility,prop_archaeological,prop_commemorative_structure_or_landmark,prop_ecosystem,prop_habitat,prop_infrastructure,prop_law_/_government_facility,prop_mine,prop_park_/_garden,prop_residential_facility,prop_scenic_area,prop_transportation_facility,prop_volcano,prop_battlefield,prop_commercial_/_exchange_facility,prop_educational_facility,prop_health_/_welfare_facility,prop_island(s),prop_marine_zone,prop_mountain,parking_/_storage_facility,river_catchment_system,sea,underground_facility,zoological_park,prop_val_evidential,prop_val_historical,prop_val_aesthetic,prop_val_communal,owner_individual,owner_business,owner_government,owner_ngo,owner_religious,owner_unknown,buidling_existed_5_yrs_before_tornado,buidling_existed_3_yrs_before_tornado,buidling_existed_1_yrs_before_tornado,building_existed_during_tornado,building_in_use_during_tornado,building_use_during_tornado,damage_status,building_demolished_1_yrs_after_tornado,building_demolished_3_yrs_after_tornado,building_demolished_5_yrs_after_tornado,notes,dataset_source,nrhp_ref_number,mwfrs_u_wall_unc,mwfrs_u_roof_unc,mwfrs_u_moment_frame_unc,wall_fenesteration_protection_front_unc,wall_fenesteration_protection_back_unc,roof_substrate_damage_u,overall_photos_front,overall_photos_back,overall_photos_left,overall_photos_right,detailed_photos_front,detailed_photos_back,detailed_photos_left,detailed_photos_right,elevations_assessed_front_o,elevations_assessed_back_o,elevations_assessed_left_o,elevations_assessed_right_o,address_suite,address_locality,address_postal_code,address_country,occupancy_o,year_built_o,understory_pct_of_building_footprint,roof_shape_o,roof_slope_o,construction_type_o,mwfrs_o,structural_wall_system_o,foundation_type_o,wall_anchorage_type_o,wall_substrate_o,wall_cladding_o,soffit_type_o,wall_fenesteration_protection_right_unc,wall_fenesteration_protection_left_unc,fenestration_protection_type_unc,fenesteration_ratio_o,large_door_opening_type_,opening_type,roof_system_o,r2wall_attachment_o,r2wall_attachment_type_unc,roof_substrate_type_o,roof_cover_o,overhang_length_o,secondary_water_barrier_o,secondary_water_barrier_u,retrofit_type_1_o,retrofit_type_1_u,retrofit_type_2_o,reotrofit_2_u,retrofit_year_o,hazards_present_o,status_o,wind_damage_rating_o,overall_damage_notes_o,surge_damage_rating_o,surge_damage_rating_u,rainwater_ingress_damage_rating_o,rainwater_ingress_damage_rating_u,damage_indicator_o,degree_of_damage_o,wind_damage_details_o,roof_structure_damage_o,roof_susbtrate_damage_o,foundation_failure_o,wall_structure_damage_o,wall_substrate_damage_o,wall_cladding_damage_o,wall_cladding_damage_level_u,stories_with_damage_o,stories_with_damage_u,soffit_damage_per_o,fascia_damage_per_o,per_building_footprint_eroded_o,per_building_footprint_eroded_u,damage_understory_per_o,piles_damage_o,foundation_damage_cause_o,oop_failure_n,oop_failure_s,oop_failure_e,oop_failure_w,ip_failure_n,ip_failure_s,ip_failure_e,ip_failure_w,building_open,building_enclosed,building_regular_shape,exposure_category,building_rigid,prop_parking_/_storage_facility,prop_river_catchment_system,prop_sea,prop_underground_facility,prop_zoological_park,distance_km,min_dimension,aspect_ratio,wall_slenderness,perimeter,total_wall_area,roof_wall_ratio,parapet_slenderness,mean_fenestration,max_dimension,plan_aspect_ratio
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020.0,Nashville,(36.175925 -86.865036) 6404 Centennial Blvd Nashville TN 37209 US,2,36.1717,36.1525,-86.9526,-85.8904,36.175925,-86.865036,6404 Centennial Blvd Nashville TN 37209 US,Old Tennessee State Prison,,12.0,no,not in use,6.0,1898.0,505.52,isolated,recessed,23.3,1.5,s,4.24,38.33,211.0,0.5,complex,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3.0,triple_leaf,3,masonry_block_unreinforced,stone,3,,1,not_applicable,3,brick,3,,yes,50.0,30,20,20,30.0,50.0,20.0,20.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,"wooden_rafters, open_web_st_joists",3,,dimensional_lumber,3,corrugated_steel,3,0.5,0.0,,yes,building_addition,3.0,"wind, wind-borne debris",severe,4.0,4.0,4.0,"right wing of the building, exterior wall completely destroyed. Window and roof damage for main center building",2.0,20.0,2.0,20.0,0.0,0.0,35.0,35.0,0.0,90.0,4.0,35.0,35.0,90.0,0.0,35.0,35.0,90.0,0.0,35.0,35.0,90.0,0.0,4.0,35.0,35.0,90.0,0.0,35.0,35.0,90.0,0.0,80.0,50.0,100.0,20.0,50.0,80.0,100.0,20.0,10.0,10.0,not_applicable,not_applicable,0.0,0.0,1,no,,yes,not in use,not in use,not in use,not_applicable,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,considerable,exceptional,exceptional,limited,0,0,1,0,0,0,yes,yes,yes,yes,no,not in use,severe,no,no,no,unsure of archetype,Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6456534482554903,38.33,0.607878945995304,46600.0,498.65999999999997,11618.778,0.04350887847241766,0.0,30.0,211.0,5.504826506652753
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020.0,Nashville,(36.176739 -86.863526) 6404 Centennial Blvd Nashville TN 37209 US,2,36.1717,36.1525,-86.9526,-85.8904,36.176739,-86.863526,6404 Centennial Blvd Nashville TN 37209 US,Old Tennessee State Prison,,19.0,no,not in use,4.0,1900.0,157.98,isolated,recessed,16.4,0.0,w,4.0,40.0,41.67,0.3,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_steel,no,3.0,double_leaf,2,masonry_block_unreinforced,,1,,1,not_applicable,3,brick,3,not_applicable,no,20.0,20,20,20,20.0,20.0,20.0,20.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,2,,dimensional_lumber,2,,1,0.0,1.0,,,not_applicable,3.0,"wind, wind-borne debris",minor,1.0,1.0,1.0,only coof cover and minor cladding damage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,1,yes,,yes,not in use,not in use,not in use,not_applicable,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,limited,considerable,some,no value,0,0,0,0,0,1,yes,yes,yes,yes,no,not in use,minor,no,no,no,"limited information and imargery on this building, primarily aerial photos",Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7391805047380015,40.0,0.41,54666.66666666667,163.34,2678.776,0.05897469590589135,3333.3333333333335,20.0,41.67,1.04175
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020.0,Nashville,(36.176004 -86.865969) 6404 Centennial Blvd Nashville TN 37209 US,2,36.1717,36.1525,-86.9526,-85.8904,36.176004,-86.865969,6404 Centennial Blvd Nashville TN 37209 US,Old Tennessee State Prison,,19.0,no,not in use,3.0,1900.0,2447.65,isolated,recessed,11.7,1.0,e,4.0,68.6,36.0,0.3,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_steel,no,3.0,double_leaf,2,masonry_block_unreinforced,stone,3,,1,not_applicable,3,brick,3,not_applicable,no,5.0,5,5,10,5.0,10.0,5.0,5.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,steel_un,3,,,1,,1,0.0,1.0,,,not_applicable,3.0,"wind, wind-borne debris",minor,1.0,1.0,1.0,roof cover and structure damage,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,1,yes,,yes,not in use,not in use,not in use,not_applicable,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,limited,considerable,some,no value,0,0,0,0,0,1,yes,yes,yes,yes,no,not in use,minor,no,no,no,"limited information and imargery on this building, primarily aerial photos",Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6525610656639047,36.0,0.32499999999999996,39000.0,209.2,2447.64,1.0000040855681391,3333.3333333333335,6.25,68.6,1.9055555555555554
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020.0,Nashville,(36.176405 -86.866341) 6404 Centennial Blvd Nashville TN 37209 US,2,36.1717,36.1525,-86.9526,-85.8904,36.176405,-86.866341,6404 Centennial Blvd Nashville TN 37209 US,Old Tennessee State Prison,,19.0,no,not in use,6.0,1900.0,838.02,isolated,recessed,13.8,0.0,s,4.0,52.83,15.44,0.3,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_steel,no,3.0,double_leaf,2,masonry_block_unreinforced,stone,3,,1,not_applicable,3,brick,3,not_applicable,no,20.0,20,40,40,20.0,20.0,40.0,40.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,,1,,,1,,1,0.0,1.0,,,not_applicable,3.0,"wind, wind-borne debris",minor,1.0,1.0,1.0,very minor roof structure damage,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,1,no,,yes,not in use,not in use,not in use,not_applicable,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,limited,considerable,some,no value,0,0,0,0,0,1,yes,yes,yes,yes,no,not in use,minor,no,no,no,"limited information and imargery on this building, primarily aerial photos",Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6963928843360042,15.44,0.8937823834196892,46000.0,136.54,1884.252,0.4447494284204024,3333.3333333333335,30.0,52.83,3.4216321243523318
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020.0,Nashville,(36.176506 -86.866064) 6404 Centennial Blvd Nashville TN 37209 US,2,36.1717,36.1525,-86.9526,-85.8904,36.176506,-86.866064,6404 Centennial Blvd Nashville TN 37209 US,Old Tennessee State Prison,,19.0,no,not in use,6.0,1900.0,799.95,isolated,recessed,13.8,0.0,s,4.0,52.83,14.65,0.3,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_steel,no,3.0,double_leaf,2,masonry_block_unreinforced,stone,3,,1,not_applicable,3,brick,3,not_applicable,no,20.0,20,40,40,20.0,20.0,40.0,40.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,,1,,,1,,1,0.0,1.0,,,not_applicable,3.0,"wind, wind-borne debris",minor,0.0,0.0,0.0,"super minor roof cover damage, damaged fenestration",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,1,no,,yes,not in use,not in use,not in use,not_applicable,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,limited,considerable,some,no value,0,0,0,0,0,1,yes,yes,yes,yes,no,not in use,minor,no,no,no,"limited information and imargery on this building, primarily aerial photos",Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7081777254069452,14.65,0.9419795221843004,46000.0,134.96,1862.448,0.42951534754258913,3333.3333333333335,30.0,52.83,3.6061433447098974
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020.0,Nashville,(36.176613 -86.865813) 6404 Centennial Blvd Nashville TN 37209 US,2,36.1717,36.1525,-86.9526,-85.8904,36.176613,-86.865813,6404 Centennial Blvd Nashville TN 37209 US,Old Tennessee State Prison,,19.0,no,not in use,6.0,1900.0,943.06,isolated,recessed,13.8,0.0,s,4.0,52.83,18.18,0.3,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_steel,no,3.0,double_leaf,2,masonry_block_unreinforced,stone,3,,1,not_applicable,3,brick,3,not_applicable,no,40.0,40,40,40,40.0,40.0,40.0,40.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,,1,,,1,,1,0.0,1.0,,,not_applicable,3.0,"wind, wind-borne debris",minor,1.0,1.0,1.0,very minor roof structure damage,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,1,no,,yes,not in use,not in use,not in use,not_applicable,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,limited,considerable,some,no value,0,0,0,0,0,1,yes,yes,yes,yes,no,not in use,minor,no,no,no,"limited information and imargery on this building, primarily aerial photos",Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7205773425620644,18.18,0.7590759075907592,46000.0,142.01999999999998,1959.8759999999997,0.4811835034461364,3333.3333333333335,40.0,52.83,2.905940594059406
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020.0,Nashville,2300 Heiman St Nashville TN 37208 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17103287,-86.81381736,2300 Heiman St Nashville TN 37208 US,,Tate Manor House of God,19.0,no,religious,4.0,1957.0,1359.0,isolated,recessed,12.5,2.0,e,6.0,9.0,56.0,0.2,complex,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3.0,double_leaf,3,masonry_block_unreinforced,,1,,1,not_applicable,3,brick,3,wood,yes,45.0,30,20,20,20.0,20.0,45.0,30.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,,1,asphalt,1,0.3,0.0,,no,not_applicable,3.0,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,3,yes,,yes,religious,religious,religious,not_applicable,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,exceptional,considerable,considerable,exceptional,0,0,0,0,1,0,yes,yes,yes,yes,yes,religious,undamaged,no,no,no,"I used T13 because it is a church and there were also no photos of the north side of the building, mixed roof type (",Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20471617095105493,9.0,1.3888888888888888,62500.0,130.0,1625.0,0.8363076923076923,0.0,28.75,56.0,6.222222222222222
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020.0,Nashville,2005 Heiman St Nashville TN 37208 US,0,36.1717,36.1525,-86.9526,-85.8904,36.1705034,-86.81172355,2005 Heiman St Nashville TN 37208 US,The House of Compassion,House of God Education,13.0,no,religious,2.0,1948.0,780.0,isolated,recessed,7.2,2.0,n,5.5,31.5,20.0,0.3,complex,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3.0,double_leaf,3,masonry_block_unreinforced,,1,,1,not_applicable,3,brick,3,wood,yes,20.0,25,15,15,20.0,25.0,15.0,15.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,,,1,asphalt,3,0.0,0.0,,yes,building_addition,3.0,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,3,yes,,yes,religious,religious,religious,not_applicable,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,considerable,some,some,exceptional,0,0,0,0,1,0,yes,yes,yes,yes,yes,religious,undamaged,no,no,no,"Mixed roof: gable and flat. T13 is what I used for this building because it is a religious building, but also an educational facility.",Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15006223239031258,20.0,0.36,24000.0,103.0,741.6,1.051779935275081,0.0,18.75,31.5,1.575
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020.0,Nashville,1716 Knowles St Nashville TN 37208 US,1,36.1717,36.1525,-86.9526,-85.8904,36.17291345,-86.80659641,1716 Knowles St Nashville TN 37208 US,,,6.0,no,residential,1.5,1920.0,138.0,isolated,recessed,5.3,0.4,s,3.0,9.0,10.3,0.2,gable,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3.0,double_leaf,2,masonry_block_unreinforced,masonry_un,3,,1,not_applicable,3,brick,3,wood,yes,15.0,20,5,5,20.0,15.0,5.0,5.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,3,asphalt,3,0.3,0.0,,no,not_applicable,3.0,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,some,no value,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,One story brick residential building,Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4282914521639627,9.0,0.5888888888888889,26500.0,38.6,204.58,0.6745527422035389,0.0,11.25,10.3,1.1444444444444446
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020.0,Nashville,1720 Knowles St Nashville TN 37208 US,1,36.1717,36.1525,-86.9526,-85.8904,36.17289013,-86.80672295,1720 Knowles St Nashville TN 37208 US,,,6.0,no,residential,1.0,1920.0,140.0,isolated,recessed,6.1,0.4,s,3.0,30.0,30.0,0.2,gable,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,,1.0,double_leaf,3,masonry_block_unreinforced,masonry_un,3,,1,not_applicable,3,brick,3,wood,yes,15.0,20,5,5,20.0,15.0,5.0,5.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,3,asphalt,3,0.3,0.0,,no,not_applicable,3.0,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,some,no value,no value,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,One story brick residential building,Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4254446775568743,30.0,0.2033333333333333,30500.0,120.0,732.0,0.1912568306010929,0.0,11.25,30.0,1.0
